start	end	text
617920	622920	Далее я расскажу о том, что анонимный продукт является, по сути, действительно революционным.
622920	623920	Я объясню, почему.
623920	630920	Потому что некоторые методики определения геолокации, которые мы сегодня с вами как раз разберем,
630920	636920	они были недостижимы для правильного изменения до последнего времени.
636920	645920	И благодаря внедрению революционной системы эмуляции Wi-Fi сетей,
645920	647920	как вы видите на своих экранах,
647920	653920	вы, а пользователей Antidetect Type 9 уже более 300 человек,
653920	659920	из которых 250, плюс-минус 5 человек, около 250 человек,
659920	663920	принимали участие в недавней акции.
663920	668920	Так вот, у вас будет возможность проверить эту систему на практике.
668920	673920	Позволяет данная система эмулировать 20 окружающих Wi-Fi сетей,
673920	676920	включая полностью все необходимые параметры,
676920	683920	а также, что самое главное, она позволяет добавлять шумы и вариативности.
683920	689920	То есть сила сигнала постоянно изменяется.
689920	692920	Постоянно появляются скрытые сети.
692920	696920	Некоторые сети отпадают, другие появляются.
696920	703920	Иными словами, сделана максимальная реалистичная эмуляция окружающих сетей.
703920	709920	На первое время Wi-Fi сети необходимо будет выставлять вручную.
709920	716920	Но буквально в следующем обновлении мы уже сделали определенный формат,
716920	721920	когда вы просто выставляете свою геолокацию при создании виртуальной машины,
721920	724920	а дальше ставите всего один чекбокс.
724920	731920	И благодаря внешним API происходит автоматическая подстановка окружающих Wi-Fi сетей под ваш чекбокс.
731920	733920	Но не будем сейчас говорить об этом.
733920	743920	Когда вы получите на руки свой софт, вы сможете проверить это все самостоятельно.
743920	747920	А выдачу мы начинаем уже с понедельника, то есть послезавтра.
747920	749920	Идем к следующим новостям.
749920	755920	Не менее крутая новость, вот как вот эта система, которую я реализовал, нереально крутая.
755920	757920	Следующая система вам тоже понравится.
757920	761920	У нас заканчивается разработка Android Anti-Detector.
761920	763920	Он будет доступен для всех.
763920	766920	Он будет доступен во всех типах персональных версий.
766920	773920	Ранее было заявлено, что он будет доступен, начиная лишь с типов номер 4 и типов номер 5.
773920	777920	Связано это с небольшими архитектурными ограничениями,
777920	779920	какими не хочу сейчас говорить в вебинаре.
779920	789920	Но теперь было принято решение добавить поддержку Android во все типы персональных версий.
789920	791920	В Patreon вполне возможно,
791920	799920	что поддержка Android появится к концу лета, началу осени текущего года.
799920	807920	Ну а версии для экзаменов, никакого смысла добавлять Android на текущий момент нет.
807920	813920	Если, конечно же, есть какие-то приложения, которые для экзаменов работают только лишь через телефон,
813920	819920	вы можете написать саппортом и, конечно же, мы рассмотрим такой вариант.
819920	827920	По факту скажу ключевые отличия, почему поддержка Android в антидетекте намного лучше,
827920	831920	чем Genymotion, BlueStacks и так далее.
831920	835920	Здесь необходимо разделять очень важные понятия.
835920	839920	Есть понятие симуляция, а есть понятие эмуляция.
839920	847920	Вот все текущие решения, которые есть на рынке, программные я имею в виду,
847920	849920	тот же Genymotion, тот же, например,
849920	853920	BlueStacks это симуляция.
853920	857920	То есть это, конечно же, никакое не реальное устройство
857920	863920	и, более того, огромнейшее количество расхождений с реальными устройствами.
863920	867920	В то время как в нашем случае мы делаем симуляцию,
867920	873920	эмуляцию, прошу прощения, видите, даже я уже запутался в этих параметрах.
873920	877920	Мы эмулируем реальное оборудование и, в частности,
877920	881920	самое главное, что есть только в каждом телефоне,
881920	885920	вы, наверное, думаете, что это какой-нибудь там уникальный показатель.
885920	889920	Нет, нет, нет, это грамотная аппаратная часть,
889920	891920	то есть именно железяка.
891920	895920	Запустить Android можно на обычном VirtualBox.
895920	901920	Вы можете скачать образ Android и запустить его прямо в стандартном Oracle VirtualBox.
901920	905920	Но там не будет железа, там не будет аппаратной части,
905920	909920	там не будет NVRAM, там не будет ни черта того,
909920	915920	что выдает как раз использование каких-либо симуляторов.
915920	921920	Так что в самое ближайшее время, как только мы сейчас разберемся с типом номер 9
921920	925920	и очередным обновлением для всех персональных версий,
925920	929920	мы будем готовы, возможно, пока в бета-тесте,
929920	935920	но, тем не менее, Android поддержка уже будет готова.
935920	939920	Ну а там еще одна система нас ждет.
939920	943920	Я не буду сейчас долго о ней говорить,
943920	945920	но после Android у нас появляется...
945920	949920	Она фактически готова, что Android, что эта система Chrome OS.
949920	953920	Интересная система, о которой мало кто знает,
953920	955920	но, тем не менее, результаты ее работы фантастические
955920	959920	по сравнению с операционной системой Windows.
959920	961920	Идем дальше.
961920	963920	Следующая новость.
963920	965920	Внедрение своей криптовалюты.
965920	969920	И прежде, чем вы закатите глаза и скажете
969920	971920	очередной какой-то непонятный коин,
971920	973920	я хотел бы дать небольшое объяснение.
973920	979920	Мы на прошлом вебинаре говорили про нормы DAC-8
979920	983920	и про текущие методики анонимизации транзакций.
983920	991920	Моей командой был разработан блокчейн.
991920	993920	Именно блокчейн.
993920	997920	Который построен на базе существующей криптовалюты,
997920	999920	существующего блокчейна.
999920	1001920	А именно отдельный блокчейн,
1001920	1005920	который позволяет анонимизировать транзакции.
1005920	1009920	Ну а еще, если совместить это с нашим замечательным сервисом
1009920	1011920	по банковским карточкам,
1011920	1015920	то мы получаем невероятную финансовую свободу.
1015920	1019920	Но, конечно же, стоит поговорить еще и сразу о плохих вещах.
1019920	1021920	Плохие вещи заключаются в том,
1021920	1023920	что...
1023920	1025920	Я скажу честно,
1025920	1027920	я не очень слежу за криптовалютами
1027920	1029920	и эта сфера, она просто есть,
1029920	1031920	но она не привлекает особого моего внимания.
1031920	1033920	Но, тем не менее, иногда
1033920	1035920	с разных, скажем так,
1035920	1037920	источников,
1037920	1039920	получаю информацию, что там какой-то блогер
1039920	1041920	запустил криптовалюту,
1041920	1043920	в течение нескольких часов
1043920	1045920	она росла там на несколько тысяч процентов,
1045920	1047920	потом она скатилась
1047920	1049920	ниже плинтуса.
1049920	1051920	И таких фактически я не вижу исключений.
1051920	1053920	Я посмотрел,
1053920	1055920	действительно не увидел фактически никаких исключений.
1055920	1057920	Почему?
1057920	1059920	Потому что те валюты, они ничем не обеспечены
1059920	1061920	и они призваны только лишь
1061920	1063920	собрать денег.
1063920	1065920	То есть, купите у меня мои фантики
1065920	1067920	и все.
1067920	1069920	Вот по факту, как оно есть, как оно работает.
1069920	1071920	Поэтому в моей системе
1071920	1073920	я хочу сделать все принципиально иначе.
1073920	1075920	У нас не является
1075920	1077920	данная валюта спекулятивной
1077920	1079920	и ее рост
1079920	1081920	будет лишь
1081920	1083920	скажем так,
1083920	1085920	зависеть от ее популярности.
1085920	1087920	Никаким образом более.
1087920	1089920	То есть, никаких
1089920	1091920	нескольких сотен, тысяч
1091920	1093920	или даже, я думаю,
1093920	1095920	даже нескольких десятков иксов
1095920	1097920	вы можете не увидеть,
1097920	1099920	поэтому даже покупать ее на старте
1099920	1101920	вам не обязательно.
1101920	1103920	И тем более, вам не нужно ее покупать,
1103920	1105920	если вы не хотите сохранить ваши транзакции
1105920	1107920	полностью анонимными.
1107920	1109920	Так что,
1109920	1111920	может быть, когда-нибудь она станет x2,
1111920	1113920	может быть, когда-нибудь станет x5,
1113920	1115920	но это время покажет.
1115920	1117920	И покажет в первую очередь грамотный
1117920	1119920	технический функционал.
1119920	1121920	Валюту не собираюсь особо пиарить.
1121920	1123920	Почему? Потому что смысла в этом нету.
1123920	1125920	Повторюсь, здесь в данном случае
1125920	1127920	необходима именно функциональная
1127920	1129920	реализация токена,
1129920	1131920	а не пиар.
1131920	1133920	И в данном случае пиар
1133920	1135920	даже не будет на руку.
1135920	1137920	Объясню почему. Потому что
1137920	1139920	созданная валюта по факту является
1139920	1141920	фантиком, который ничего не стоит.
1141920	1143920	Но,
1143920	1145920	если о ней будут слишком много знать,
1145920	1147920	то могут появиться вопросы ко мне.
1147920	1149920	А мне бы этого конкретно
1149920	1151920	не хотелось.
1151920	1153920	Потому что, как показывает
1153920	1155920	опыт, например,
1155920	1157920	других валют, которые пытаются
1157920	1159920	быть анонимными,
1159920	1161920	их делистят с бирж,
1161920	1163920	например,
1163920	1165920	и к создателям всегда вопросы.
1165920	1167920	Даже к тому же самому Монеро,
1167920	1169920	если копнуть в сторону команды,
1169920	1171920	очень много
1171920	1173920	вопросов может появиться
1173920	1175920	у обычного пользователя.
1175920	1177920	Так что пока назовем данный анонс
1177920	1179920	плейсхолдером.
1179920	1181920	Ну а как появится валюта,
1181920	1183920	вы об этом узнаете в телеграм-канале.
1183920	1185920	И посмотрим.
1185920	1187920	Я думаю, что этот опыт однозначно
1187920	1189920	будет важен, поскольку
1189920	1191920	данная валюта позволит
1191920	1193920	делать те вещи, которые не всегда
1193920	1195920	возможно сделать с какой-либо
1195920	1197920	другой криптовалютой.
1197920	1199920	Ну, конечно же, анонимные транзакции.
1199920	1201920	Ну, все. На этом небольшой
1201920	1203920	блок новостей закончен.
1203920	1205920	И мы можем приступать к нашей
1205920	1207920	основной теме. Основная тема
1207920	1209920	у нас, напоминаю, сегодня
1209920	1211920	геолокация. Десять основных методик,
1211920	1213920	которые позволяют изменить
1213920	1215920	геолокацию пользователя, а также
1215920	1217920	не только лишь мы сделаем
1217920	1219920	обзор, но также и разберем,
1219920	1221920	как эти методики можно подменить.
1221920	1223920	Правильно, нам же
1223920	1225920	нужно решение какое-то.
1225920	1227920	Ну а для тех, кто смотрит мои вебинары
1227920	1229920	в первый раз, таких людей действительно
1229920	1231920	у нас много, поскольку счетчик
1231920	1233920	пользователей у нас уверенно
1233920	1235920	перешагнул отметку 400 человек.
1235920	1237920	И это действительно классно.
1237920	1239920	Я вижу, что на прошлые вебинары
1239920	1241920	получил действительно большое количество
1241920	1243920	положительных отзывов.
1243920	1245920	Так что для тех, кто не совсем знаком
1245920	1247920	со мной, с моей
1247920	1249920	работой, я хотел бы представиться.
1249920	1251920	Это будет первый вебинар, наверное,
1251920	1253920	в истории, когда мне необходимо представиться.
1253920	1255920	Кто я такой?
1255920	1257920	Я Дмитрий Момот, исследователь
1257920	1259920	в области информационной безопасности.
1259920	1261920	Основную, точнее не основную,
1261920	1263920	первую известность свою получил
1263920	1265920	еще в далеком 2009 году,
1265920	1267920	когда взламывал
1267920	1269920	пиратские сервера онлайн MMORPG
1269920	1271920	и рассказывал
1271920	1273920	на форумах, как производить
1273920	1275920	те или иные манипуляции
1275920	1277920	с данными серверами, а также
1277920	1279920	как в совершенстве владеть
1279920	1281920	манипуляцией на
1281920	1283920	отрезке клиент-сервер.
1283920	1285920	С 2014 года
1285920	1287920	моя деятельность
1287920	1289920	привела меня
1289920	1291920	в информационную безопасность
1291920	1293920	в плане оказания услуг.
1293920	1295920	Услуг людям, которые
1295920	1297920	не хотят быть замеченными.
1297920	1299920	И, в частности,
1299920	1301920	вы можете найти
1301920	1303920	огромное количество информации
1303920	1305920	обо мне на одном из форумов под названием
1305920	1307920	Dark Money.
1307920	1309920	Сейчас я являюсь владельцем
1309920	1311920	компании Vector T13 Technologies,
1311920	1313920	которая недавно стала уже
1313920	1315920	целым конгломератом, поскольку у нас есть
1315920	1317920	компания в Украине, компания в Нидерландах
1317920	1319920	и также компания
1319920	1321920	в Объединенных Арабских Эмиратах,
1321920	1323920	в которых я имею честь
1323920	1325920	быть резидентом.
1325920	1327920	Так что для тех, кто будет в Дубае,
1327920	1329920	для наших будущих потенциальных клиентов
1329920	1331920	вы всегда можете зайти в офис нашей компании,
1331920	1333920	который расположен в Бурдж-Халифе.
1333920	1335920	А также
1335920	1337920	дополнительным бонусом будет то,
1337920	1339920	что вы сможете полюбоваться великолепной
1339920	1341920	панорамой прекрасного города Дубай
1341920	1343920	с высоты 125 этажа.
1343920	1345920	Именно там расположен наш офис.
1345920	1347920	Так что пишите саппорта
1347920	1349920	и буду ждать в гости.
1349920	1351920	Ну а для наших текущих клиентов
1351920	1353920	всегда буду рад встретиться
1353920	1355920	и пропустить несколько стопок мескаля.
1355920	1357920	Ну а может быть и не несколько,
1357920	1359920	а немного больше.
1359920	1361920	Итак, наша геолокация.
1361920	1363920	Возвращаемся к ней.
1363920	1365920	Первый, первый, первобытный
1365920	1367920	метод это геолокация
1367920	1369920	на основе IP-адресов.
1369920	1371920	Вот здесь, я думаю,
1371920	1373920	вам в принципе все понятно.
1373920	1375920	С данным методом геолокации
1375920	1377920	в принципе знаком кто угодно.
1377920	1379920	Это геолокация
1379920	1381920	с помощью, где главным
1381920	1383920	идентификатором используется
1383920	1385920	наш IP-адрес.
1385920	1387920	IP-адрес проверяется с помощью
1387920	1389920	публичных баз данных.
1389920	1391920	Например, таких баз данных, как MaxMind.
1391920	1393920	Фактически на данную компанию
1393920	1395920	и на ее геобазы
1395920	1397920	сейчас
1397920	1399920	опирается весь мир геолокации.
1399920	1401920	Ну, фактически
1401920	1403920	все. Поэтому, если вдруг
1403920	1405920	пользователи иногда задают
1405920	1407920	вопрос.
1407920	1409920	У нас великолепный сервис по
1409920	1411920	прокси мобильным.
1411920	1413920	И пользователи иногда используют
1413920	1415920	различного рода чекеры.
1415920	1417920	Давайте сейчас как раз этот кейс разберем.
1417920	1419920	Пользователь покупает
1419920	1421920	прокси в США.
1421920	1423920	Заходит на какой-нибудь чекер
1423920	1425920	и потом предъявляет претензию.
1425920	1427920	Говорит, ой, а почему у меня
1427920	1429920	не США, а Северная
1429920	1431920	Корея? Почему у меня теперь
1431920	1433920	Ким Чен Ир на весь мой
1433920	1435920	монитор? А вот здесь есть проблема.
1435920	1437920	Проблема заключается в том, что
1437920	1439920	IP-адреса в мире, их чуть больше
1439920	1441920	4 миллиардов. Количество
1441920	1443920	устройств, которые подключены к
1443920	1445920	вашей сети, более 30 миллиардов.
1445920	1447920	Конечно же, есть надсети,
1447920	1449920	есть внутренние сети, но
1449920	1451920	тем не менее, IP-адреса находятся
1451920	1453920	как будто в большой бетономешалке.
1453920	1455920	Если некоторые из них являются
1455920	1457920	статичными на протяжении нескольких
1457920	1459920	десятков лет, другие очень
1459920	1461920	часто меняют свое
1461920	1463920	местоположение. Поэтому
1463920	1465920	IP-адрес, который в 2020
1465920	1467920	году, например, принадлежал
1467920	1469920	Северной Корее, условно говоря,
1469920	1471920	теперь может принадлежать США.
1471920	1473920	Поэтому самым лучшим вариантом
1473920	1475920	для того, чтобы проверить свою
1475920	1477920	геолокацию, это не использовать
1477920	1479920	какие-либо чекеры, а просто зайти
1479920	1481920	на сайт MaxMind,
1481920	1483920	где вы бесплатно можете проверить
1483920	1485920	свою геолокацию. Ну а в чем же
1485920	1487920	причина ложных данных чекеров,
1487920	1489920	я вам скажу. Дело в том, что
1489920	1491920	MaxMind также имеет
1491920	1493920	свои базы данных, которые
1493920	1495920	утекают в паблик. И вы можете
1495920	1497920	найти базы данных MaxMind
1497920	1499920	от 2021 года, 2022, даже
1499920	1501920	в открытом доступе на GitHub.
1501920	1503920	Соответственно, для того, чтобы не покупать
1503920	1505920	базу данных полную, некоторые
1505920	1507920	владельцы чекеров просто
1507920	1509920	используют устаревшие
1509920	1511920	базы. Хотя в то же время MaxMind
1511920	1513920	предоставляет и на абсолютно
1513920	1515920	бесплатной основе актуальные базы.
1515920	1517920	Так вот, когда
1517920	1519920	какой-нибудь веб-ресурс
1519920	1521920	хочет определить вашу геолокацию,
1521920	1523920	все, что ему нужно, это просто
1523920	1525920	обратиться к базе MaxMind,
1525920	1527920	и после этого он будет знать,
1527920	1529920	какую информацию вам показать, например,
1529920	1531920	или разрешить вам вход на сайт.
1531920	1533920	Самым простым примером
1533920	1535920	таким является
1535920	1537920	букмекерские конторы.
1537920	1539920	Мы все прекрасно знаем, что, например,
1539920	1541920	вы не можете перейти на сайт
1541920	1543920	какой-нибудь букмекерской конторы,
1543920	1545920	если вы заходите из страны, в которой
1545920	1547920	букмекерские, точнее,
1547920	1549920	азартные игры запрещены, например.
1549920	1551920	Или в которых нет у этой компании лицензии.
1551920	1553920	Самый простейший
1553920	1555920	метод этой геолокации.
1555920	1557920	Тем не менее, данный метод работает
1557920	1559920	и на текущий момент, и мы постоянно
1559920	1561920	с ним сталкиваемся ежедневно.
1561920	1563920	В зависимости от
1563920	1565920	вашей IP-геолокации нам
1565920	1567920	веб-ресурс будет предлагать
1567920	1569920	определенный перевод под наш регион,
1569920	1571920	например, или же функционал, который
1571920	1573920	доступен только в нашем регионе
1573920	1575920	и ни в каком другом.
1575920	1577920	Однако, помимо IP-адреса
1577920	1579920	также еще есть
1579920	1581920	ASN-сеть.
1581920	1583920	ASN-сеть это,
1583920	1585920	простыми словами выражаясь,
1585920	1587920	конгломерат IP-адресов
1587920	1589920	и сетей.
1589920	1591920	То есть, ASN-сеть может иметь вид, например,
1591920	1593920	777,
1593920	1595920	1059. Всего в мире
1595920	1597920	чуть больше 300 тысяч
1597920	1599920	ASN-сетей на текущий момент.
1599920	1601920	Уже около 350
1601920	1603920	где-то тысяч
1603920	1605920	сетей.
1605920	1607920	Но IP-адресов, соответственно, мы понимаем
1607920	1609920	4 миллиарда, поэтому все
1609920	1611920	IP-адреса в мире объединены в разные
1611920	1613920	ASN-сети по тем или иным
1613920	1615920	признакам по принадлежности
1615920	1617920	к определенному провайдеру,
1617920	1619920	юридическому лицу и так далее.
1619920	1621920	Так вот, несмотря на то, что
1621920	1623920	IP-адрес является
1623920	1625920	якобы главным нашим идентификатором,
1625920	1627920	тем не менее,
1627920	1629920	ASN-сеть и ее идентификатор
